1.87888,1.91326
2.24078,1.47575
-0.497436,0.377305
4.15385,1.20438
1.37387,2.1875
6.90452,1.63167
3.72332,-1.67098
1.8254,0.457843
3.30891,-1.74293
3.04908,1.67732
-0.800244,1.91687
-0.223199,1.29367
-0.442735,-1.38117
1.57167,1.17578
1.4127,1.07102
0.630281,0.476474
-0.550427,-0.539182
3.07082,1.14825
-0.210745,2.05756
1.20928,0.707031
6.76825,1.72264
6.84737,2.51933
6.71575,1.21154
1.54164,0.208713
4.74383,1.13112
3.90281,1.55433
2.52332,0.933632
5.8591,1.11117
5.06667,-0.181495
1.94652,-1.32726
0.504518,1.85924
-0.408303,0.245583
0.87619,1.88797
2.38926,1.03416
-0.0984127,0.962763
6.38242,-0.0971403
-0.231746,1.77882
1.34383,-0.34502
2.91087,0.484354
1.06496,-0.80514
0.789744,-0.0132217
6.62833,0.671414
-0.321612,1.8013
6.6884,1.03291
3.44078,0.833331
6.7602,0.410992
1.30891,2.17414
-0.50696,1.01408
0.672772,1.89215
3.96239,1.8474
0.855433,0.537694
5.93504,1.03499
3.89548,1.89163
-0.838339,-0.163551
6.32796,0.139795
-0.339438,1.63809
3.96581,0.0683222
0.989011,0.674038
1.68376,1.83063
6.53138,-1.18674
4.19756,0.468975
2.77509,0.0956688
3.84151,0.805191
1.60049,1.61036
5.35678,0.391149
-0.44591,1.38455
-0.334799,-1.57353
6.1348,1.1101
6.66203,1.80897
5.06789,2.35623
2.97875,0.564797
0.594872,1.51029
6.78559,0.278306
4.75458,1.27132
-0.447375,1.38731
5.65397,-0.465558
4.85201,0.465764
4.76044,-0.752892
4.11697,-1.06241
3.17875,1.75216
1.44005,2.23183
0.932356,0.832868
5.34921,2.17885
1.24591,0.98741
-0.418071,1.08824
3.82393,2.0954
6.88303,2.02704
3.13358,0.749207
5.76386,-0.0273623
-0.313797,2.26492
4.30354,1.38868
0.320635,0.955458
6.92039,1.10182
-0.521368,0.454414
2.15116,-0.00282574
5.49377,0.0319076
3.44225,-0.0687299
-0.138706,1.5417
6.92015,0.239866
5.537,1.10208
2.17534,1.56293
0.197314,1.32991
4.05226,1.82173
2.5409,-1.74625
1.41636,1.43872
3.55385,1.28675
6.94945,1.98431
6.80098,0.355103
-0.0847375,2.01783
1.69915,1.02515
1.96044,0.215852
5.8105,2.01113
5.87741,0.961772
0.107204,0.0384846
5.3939,2.08015
5.27082,0.772228
5.95604,0.592775
2.95507,0.535155
0.503785,1.9384
6.08425,0.826483
6.26203,0.862645
6.12088,1.26285
2.50525,1.42564
5.3558,2.35278
1.35702,0.434503
6.18608,2.36771
3.56044,0.422687
5.39512,2.11507
-0.741148,0.486639
1.43565,0.579247
