1.42062,-2.45907,0.150232
2.64475,2.39498,-1.77788
-1.3503,-0.343344,-2.21927
1.87988,-2.12232,-2.06444
1.02509,-2.58487,0.946745
-0.289874,-1.87878,-0.640278
-2.83886,1.08918,-1.63572
-2.70756,-2.85424,0.111781
-2.35323,-2.21992,-1.42133
2.62956,-0.811756,0.496263
0.473173,1.13129,0.764398
2.37136,1.28749,-1.3157
-0.78557,2.78722,-0.998615
0.373008,-2.37923,-1.75291
-2.04285,-0.395349,0.12549
2.99817,-0.4089,-1.71982
2.98077,0.615089,0.624921
-0.826955,-0.340048,1.47171
-2.81524,1.73338,-0.857493
1.19282,-1.06372,-2.02958
-0.727522,0.220106,-0.505956
2.27431,2.5109,1.65403
-2.32338,0.89306,-0.448437
0.861747,0.542025,1.47193
-0.758469,2.08625,1.85563
1.68193,1.09302,-0.134278
0.652078,-2.6378,-1.53872
-0.452481,0.716718,1.97692
2.61344,-1.02619,1.46891
-0.0866141,0.79198,1.18061
0.780077,-0.927669,1.87465
-1.82018,-2.39077,-1.471
1.43728,0.671672,-1.38521
1.7484,0.207288,0.801364
1.92877,-1.64384,-0.776765
-1.17469,-2.04193,-0.274714
1.83758,-1.25526,-0.792831
-0.0223403,-2.09632,-0.186288
2.9154,2.69969,1.11551
2.43692,-0.158396,-0.315012
-2.23805,-2.71342,-1.13843
-2.84637,-0.839224,-0.204762
1.25636,-0.510346,-0.576694
0.603919,-0.572239,1.07063
-1.26643,1.66783,1.73489
-2.65885,-1.27742,1.49734
2.91778,-1.23256,-0.37109
-2.69676,-2.27541,0.0294409
-2.40139,1.28511,0.691326
-2.13386,-0.451383,0.556563
2.06446,-2.0249,-1.24066
0.648416,1.33016,0.463987
-1.72203,0.313862,-0.463473
-0.933712,1.56253,2.23795
2.81047,0.707929,0.224929
2.63908,-0.818165,-0.487284
1.51694,0.45651,-1.95349
2.04157,2.40359,0.620231
-1.03076,-0.537447,-1.08278
0.911555,-0.69273,-0.357346
2.6345,1.69291,0.55786
0.402673,-1.82531,-0.645615
1.80388,0.389123,-1.21909
2.48965,-0.426112,-1.09999
1.27394,-2.9707,0.437517
2.02289,2.19557,0.637883
1.77568,0.039187,0.340648
-2.46695,0.438931,0.610704
-0.846731,-2.74895,0.475224
2.78685,-2.2516,1.65591
2.29592,-1.88281,0.681215
-0.910822,-0.300678,-1.63636
-2.1855,1.66947,-0.87689
2.34115,-1.16755,1.05238
-0.525362,-1.77019,0.946498
-1.15876,-0.758103,-0.180098
2.37392,-1.12672,0.137508
1.84362,2.91046,-1.61883
-2.12836,2.63651,2.15598
0.85955,-0.206189,1.88483
1.27138,-2.52078,-1.22193
1.71434,-2.34041,2.07496
2.24611,0.997436,-2.04051
1.35085,1.67131,2.16217
0.0216079,2.88116,0.822441
-0.615272,-2.27651,1.54386
-2.69511,1.12708,0.810124
-1.5911,-0.469328,1.77101
0.963743,-0.000366211,-1.21014
-0.951657,-2.54038,1.95148
-0.544039,-0.258744,0.848704
1.76451,1.11866,1.3654
1.01062,2.03369,0.429699
-2.59018,1.69072,0.214781
0.555576,1.20857,-0.213046
0.534151,-1.97912,-1.97009
1.39938,-2.79161,-1.16378
-0.56345,2.45321,0.939302
1.65922,0.299213,-0.121536
2.97235,2.41384,-1.16982
-0.558506,-2.47226,-2.10663
-1.89379,-2.2505,-0.0272923
-1.22835,0.936459,-1.56623
-1.78099,-0.187145,1.59629
-1.72716,-2.47848,-0.980628
2.15986,-1.70298,-1.88901
-1.40304,-1.05439,0.876755
2.05201,-2.17634,1.2757
-1.39681,-1.0022,0.619563
-2.1518,-1.72276,0.892808
-1.71159,0.804798,-0.149306
0.634866,2.89233,2.15262
2.46695,-0.208204,0.420689
0.685955,0.0871634,0.843599
1.19886,0.393701,-0.467952
2.26882,-2.9469,0.547589
-1.0282,0.515656,0.213767
-0.802234,-2.91229,-1.60611
2.62956,-2.25563,1.32345
-0.859366,-1.31789,0.847302
-1.94928,-0.690533,0.773123
0.671123,-1.64402,0.440852
-0.418788,-0.207471,-0.395645
1.07508,-2.75591,-0.601279
-1.78942,-1.40982,-0.818202
-1.09559,-0.567295,-1.57395
0.504486,-2.87566,-0.445729
-2.71745,2.04413,-1.45335
