-0.497528,1.02417,0.604939
-2.04083,-2.94818,-1.72175
-0.815052,-2.35195,-1.35464
1.76708,-0.0813038,0.999343
-0.920344,-0.24208,-0.945253
-1.09595,-2.81139,-1.36581
0.709394,2.89892,0.928253
0.0827687,-1.98041,-0.737031
1.77422,-2.74437,0.534806
2.57883,0.175792,1.42686
1.58268,-1.38784,0.156498
2.8623,-0.616554,0.624974
1.33748,-1.26021,0.0721798
2.86761,-0.225417,1.008
-2.41018,2.28603,-0.330901
-2.28914,1.98132,-0.222651
0.175609,2.21828,0.921611
1.67076,2.44809,1.67666
0.941036,0.892694,1.63979
-1.76012,-1.48086,-1.93974
2.57718,0.80315,1.95909
-2.93115,2.86761,-0.539668
-2.12928,0.0774584,-0.969699
-0.396264,1.82348,0.618037
2.68742,0.783007,1.95657
2.23823,-0.828969,0.415957
2.99322,-0.898004,0.445419
0.789416,1.97107,1.49468
-2.76268,1.44204,-0.199875
-0.888482,-0.0285661,-0.659881
0.40011,-0.45944,-0.150842
-2.34408,-0.825856,-1.87374
-0.980407,2.63065,-0.16116
0.796008,-0.886834,-0.142699
-0.48471,-0.275408,-0.70389
0.723677,-1.58799,-0.27624
-2.88647,-1.91485,-2.13332
0.734664,2.18074,1.36092
1.69438,-1.06134,0.225229
-0.288043,1.81414,0.712104
1.86413,2.49973,1.71556
0.621315,2.75664,0.953891
-2.42355,-0.634682,-1.75857
0.830251,-1.20765,-0.207032
0.605933,-1.65574,-0.357004
-2.93554,-1.57169,-2.14885
1.18769,-0.219191,0.640771
-1.18513,1.92565,0.065587
-1.8579,0.437649,-0.496232
-0.997986,-1.45193,-1.65034
0.789416,-0.999817,-0.190704
-2.2798,2.59,-0.442926
-2.0304,-1.73503,-1.99853
-2.13569,-0.261674,-1.36776
0.482696,-2.92749,-0.033462
2.45724,2.34389,1.93597
2.25636,-1.94964,0.349293
-1.51126,1.15089,0.0461636
2.55869,0.226515,1.4793
-0.919612,0.0593297,-0.56297
0.56638,2.57645,1.02322
2.78392,-0.526094,0.694477
2.59989,-0.434536,0.759111
1.83043,0.806079,1.86923
1.33877,0.752976,1.72077
0.142831,-0.308918,-0.214514
-2.66783,1.51291,-0.187652
-1.07984,-1.51712,-1.69008
-1.88775,2.94085,-0.567574
0.609046,-0.412012,0.0679598
-0.773118,2.00732,0.261099
1.07563,-1.79821,-0.00533533
2.50302,2.01849,2.05191
2.78832,2.01099,2.09945
-2.14869,0.44827,-0.559162
0.824025,0.420436,1.21763
-0.0701337,-1.79546,-0.927077
-1.48654,0.874016,-0.037014
-0.0292988,-0.60868,-0.665357
-1.46695,0.823842,-0.0559888
2.09247,-2.37191,0.457671
2.26003,0.917231,1.98553
